count,accuracy,kappa,memory
1000,0.8019999999999999,-0.016863954325860055,400
2000,0.8109999999999999,0.0,400
3000,0.8240000000000001,0.0,400
4000,0.804,0.0,400
5000,0.7869999999999999,0.0034208950727692587,400
6000,0.805,0.009030146206046297,400
7000,0.698,0.1890397492683998,24872
8000,0.9259999999999999,0.8467009414695912,25928
9000,0.9400000000000001,0.8587795066838841,27256
10000,0.7050000000000001,0.24834674648487107,30960
11000,0.8799999999999999,0.7573624209931505,34264
12000,0.885,0.7381990806171058,34936
13000,0.7979999999999998,0.29471948304593765,35960
14000,0.924,0.8073542422486397,36808
15000,0.9469999999999998,0.8655922592911083,37720
16000,0.9550000000000001,0.8837791296041615,38568
17000,0.944,0.8811047187690765,38840
18000,0.9359999999999999,0.8529284742279396,39416
19000,0.9460000000000001,0.8665498159616666,43168
20000,0.951,0.9120760661499971,43440
21000,0.943,0.875325052077431,43984
22000,0.7640000000000001,0.24932124779629383,45008
23000,0.8899999999999999,0.7794716838013315,45040
24000,0.898,0.8123492248595949,45312
25000,0.7679999999999999,0.26243844210994766,46432
26000,0.953,0.9006007424905345,46528
27000,0.9469999999999998,0.8891280940291064,46832
28000,0.954,0.8912569812387119,46896
29000,0.954,0.905498747158871,30048
30000,0.9550000000000001,0.9002430741641859,30592
31000,0.952,0.8850192168715945,31408
32000,0.9490000000000001,0.8855015935783983,32432
33000,0.932,0.8480886983364326,32672
34000,0.7509999999999999,0.28147576886919035,45360
35000,0.841,0.3655511392406725,45360
36000,0.8400000000000002,0.3073636663270852,45360
37000,0.649,0.14180777558063742,55960
38000,0.8640000000000001,0.7168959234527318,56536
39000,0.869,0.7560455995985944,57144
40000,0.8540000000000001,0.46991677220367833,58168
41000,0.9489999999999998,0.899033671548356,59208
42000,0.944,0.8709815416330843,59512
43000,0.951,0.8809275077264094,59544
44000,0.952,0.8748684604510519,59544
45000,0.953,0.8918715924566236,59816
46000,0.958,0.9094629007713726,60696
47000,0.9470000000000001,0.8800113239112426,60760
48000,0.9559999999999998,0.8641886968675436,60888
49000,0.752,0.1776813744921085,67864
50000,0.8009999999999999,0.0041034156683671386,67928
51000,0.8160000000000001,0.16079961957959746,67928
52000,0.833,0.24261941266205742,67960
53000,0.8109999999999999,0.16785085139105788,68600
54000,0.836,0.1900382190770021,68600
55000,0.756,0.28880509475449667,70952
56000,0.9390000000000001,0.868387756908837,70952
57000,0.9349999999999999,0.8396319603739668,71016
58000,0.7540000000000002,0.30434303463649315,76632
59000,0.881,0.6104916459402621,77000
60000,0.868,0.5428954082981761,77000
61000,0.8790000000000001,0.47845181686688615,77032
62000,0.885,0.5501156209688872,77496
63000,0.876,0.47557307795848314,77768
64000,0.883,0.5131570100841707,77768
65000,0.892,0.48618286863068294,78408
