count,accuracy,kappa,memory
1000,0.8009999999999999,-0.016795221523315675,400
2000,0.798,0.0,400
3000,0.8030000000000002,0.0,400
4000,0.8210000000000001,0.0,400
5000,0.8140000000000001,0.0,400
6000,0.7999999999999999,0.0,400
7000,0.5790000000000001,0.07725980133796098,26496
8000,0.788,0.1972176473149076,28200
9000,0.9259999999999999,0.8463679774420857,29896
10000,0.736,0.3206476332736295,31728
11000,0.8230000000000001,0.45854928582088805,32128
12000,0.8699999999999999,0.5556097829295612,32704
13000,0.7940000000000002,0.37700210906988507,35688
14000,0.932,0.8413977063050263,36632
15000,0.938,0.8681606687593779,37208
16000,0.945,0.8706432952208425,37240
17000,0.9550000000000001,0.9052184018696702,38152
18000,0.95,0.9039801470946085,38280
19000,0.952,0.9080320064455334,38344
20000,0.951,0.902921964008826,38680
21000,0.9429999999999998,0.8475533455788529,38680
22000,0.763,0.2991124480759039,43776
23000,0.853,0.509745979287764,43840
24000,0.8830000000000002,0.5442405767086094,43840
25000,0.8789999999999999,0.5452711471186098,43872
26000,0.8699999999999999,0.500751938698602,43936
27000,0.891,0.6085481799191913,44208
28000,0.8699999999999999,0.4464289201031245,44480
29000,0.89,0.5272458713415519,44544
30000,0.883,0.5261855581714328,44848
31000,0.7699999999999998,0.34496506522795506,45472
32000,0.959,0.9196419765297312,45776
33000,0.946,0.8436050212832285,45776
34000,0.647,0.10424057972059027,52416
35000,0.807,0.5840387597758715,54288
36000,0.861,0.6773274296442899,54896
37000,0.897,0.7758189302876226,55440
38000,0.8949999999999999,0.803194674635073,55536
39000,0.923,0.8420822151281895,55600
40000,0.7120000000000001,0.23599661638226918,63112
41000,0.885,0.6204039721910547,63480
42000,0.898,0.623055675324838,63848
43000,0.8950000000000001,0.6379872245434901,65464
44000,0.908,0.6521206183704201,65896
45000,0.9019999999999999,0.6693257995088241,65960
46000,0.898,0.6348780556241435,66184
47000,0.899,0.6352343110557668,66216
48000,0.898,0.6377299688933401,66248
49000,0.6479999999999999,0.12144922882408098,71400
50000,0.8949999999999999,0.7853997823818972,71768
51000,0.8990000000000002,0.8102214141844252,71960
52000,0.78,0.2765065399159385,58904
53000,0.892,0.5806579847079287,59512
54000,0.9110000000000001,0.6523376533383958,60056
55000,0.914,0.6832809001486839,60392
56000,0.905,0.6589645363414333,60520
57000,0.89,0.6183602001346218,60824
58000,0.7979999999999999,0.36886294189388164,69512
59000,0.9329999999999998,0.8173928884599724,69784
60000,0.9309999999999998,0.8227471955050666,70184
61000,0.8020000000000002,0.38048654495529355,70888
62000,0.9279999999999999,0.7964976760182864,70952
63000,0.9269999999999999,0.7715324745127569,71048
64000,0.688,0.21997798244746294,90400
65000,0.8819999999999999,0.7468569774204681,91008
66000,0.8870000000000001,0.7778236458439343,91856
67000,0.8089999999999999,0.27853197563428234,92992
68000,0.916,0.7107283718018212,93520
69000,0.9119999999999999,0.704490688069199,93584
70000,0.8009999999999999,0.40827068719652465,97776
71000,0.9479999999999998,0.8912121053355664,98384
72000,0.951,0.9121770901988414,99296
73000,0.933,0.8350057582797777,99568
74000,0.9359999999999999,0.8355666579926171,100464
75000,0.9269999999999999,0.8488752577987556,100464
76000,0.656,0.1448640133742002,103040
77000,0.8470000000000001,0.6222266762969589,103632
78000,0.883,0.7346373280906497,103936
79000,0.7639999999999999,0.3753230283335275,104944
80000,0.914,0.7698680239400906,105712
81000,0.929,0.8516970153276923,105904
82000,0.9350000000000002,0.8829500175417356,106272
83000,0.9419999999999998,0.8540722165923924,106688
84000,0.938,0.8563841489796562,106752
85000,0.945,0.8712792965224772,106912
86000,0.9410000000000002,0.8813267805419376,108208
87000,0.9490000000000001,0.8983371709757957,108208
88000,0.9369999999999999,0.8852880291969532,108544
