count,accuracy,kappa,memory
1000,0.8170000000000002,0.03362666658254859,0
2000,0.8299999999999998,0.0,0
3000,0.789,0.0,0
4000,0.8029999999999999,0.0,0
5000,0.792,0.0,0
6000,0.799,0.008064237547293495,0
7000,0.8140000000000001,0.012329764224697625,0
8000,0.7939999999999999,0.11753895521082136,0
9000,0.818,0.18609771349773013,0
10000,0.602,0.1542526440211691,0
11000,0.6910000000000001,0.05832586607470969,0
12000,0.7230000000000001,0.3447754679747995,0
13000,0.7110000000000001,0.07797808934518269,0
14000,0.7990000000000002,0.0045347069014120885,0
15000,0.804,0.0,0
16000,0.805,0.0,0
17000,0.797,0.0015423416432243653,0
18000,0.7959999999999999,0.07288060087481675,0
19000,0.829,0.16755671905915576,0
20000,0.827,0.20475148899663317,0
21000,0.8220000000000001,0.19172719657465215,0
22000,0.8230000000000001,0.04742515508487506,0
23000,0.7929999999999999,0.013886232611768645,0
24000,0.792,0.00318056187179675,0
25000,0.567,0.07958689363343344,0
26000,0.701,0.021745078256940876,0
27000,0.7410000000000001,0.3472756232165468,0
28000,0.68,0.1717503453180349,0
29000,0.8709999999999999,0.7155073582296192,0
30000,0.8800000000000001,0.7528516369801539,0
31000,0.6610000000000001,0.12752488701835396,0
32000,0.703,0.08613936346831363,0
33000,0.69,0.10145215410265654,0
34000,0.6910000000000001,0.12656733479773505,0
35000,0.819,0.0,0
36000,0.7790000000000001,0.0,0
37000,0.702,0.16099416955735343,0
38000,0.858,0.7055704492379171,0
39000,0.8890000000000002,0.7922721405891824,0
40000,0.8960000000000001,0.7821526460697649,0
41000,0.8840000000000001,0.7544866283335756,0
42000,0.9109999999999999,0.829974578964424,0
43000,0.6980000000000001,0.01088888894755422,0
44000,0.8240000000000001,0.0,0
45000,0.8169999999999998,0.0,0
46000,0.7869999999999999,0.0,0
47000,0.78,0.0,0
48000,0.798,0.01591936121054699,0
49000,0.616,0.1699786510948491,0
50000,0.71,0.043974649868550396,0
51000,0.819,0.5729946214798393,0
52000,0.7410000000000001,0.24837304951362565,0
53000,0.8009999999999999,0.0,0
54000,0.793,0.0,0
55000,0.826,0.0,0
56000,0.808,0.0008336174037001376,0
57000,0.796,0.0,0
58000,0.6050000000000001,0.13382823470657174,0
59000,0.734,0.053223296573737776,0
60000,0.7280000000000001,0.3154190888572366,0
61000,0.7009999999999998,0.028091260858047706,0
