#count,ecpfht-arf,ecpfarf-arf,sarf-arf
224000,-96.19999999999982,343.6,125.69999999999987
225000,-97.69999999999983,342.4,125.69999999999987
226000,-97.89999999999985,341.19999999999993,125.69999999999987
227000,-97.89999999999984,342.49999999999994,125.69999999999987
228000,-96.39999999999984,345.5999999999999,125.89999999999986
229000,-92.19999999999985,351.0999999999999,126.99999999999986
230000,-89.69999999999986,355.0999999999999,128.99999999999986
231000,-87.19999999999985,359.8999999999999,132.29999999999987
232000,-85.59999999999985,363.8999999999999,134.19999999999987
233000,-82.79999999999987,368.4999999999999,137.89999999999986
234000,-84.19999999999987,371.9999999999999,137.79999999999987
235000,-84.59999999999988,375.9999999999999,139.09999999999988
236000,-85.29999999999988,378.9999999999999,138.89999999999986
237000,-85.69999999999989,380.4999999999999,139.19999999999985
238000,-87.19999999999987,383.0999999999999,139.99999999999986
239000,-86.49999999999987,388.0999999999999,141.09999999999985
240000,-84.69999999999987,391.5999999999999,141.29999999999984
241000,-82.89999999999988,395.5999999999999,143.19999999999982
242000,-82.99999999999987,395.3999999999999,143.19999999999982
243000,-83.29999999999988,395.9999999999999,143.3999999999998
244000,-83.39999999999989,395.89999999999986,143.29999999999984
245000,-80.59999999999988,398.9999999999999,144.29999999999984
246000,-76.49999999999989,404.0999999999999,147.49999999999983
247000,-71.59999999999988,409.9999999999999,151.69999999999982
248000,-70.9999999999999,412.4999999999999,152.49999999999983
249000,-70.99999999999989,411.9999999999999,152.19999999999985
250000,-70.29999999999988,415.2999999999999,152.49999999999986
251000,-69.49999999999989,417.69999999999993,152.39999999999986
252000,-66.2999999999999,422.3999999999999,153.99999999999986
