count,accuracy,kappa,memory
1000,0.8059999999999998,0.014734994717297967,400
2000,0.7839999999999999,0.0,400
3000,0.7989999999999999,0.0,400
4000,0.7980000000000002,0.0,400
5000,0.8110000000000002,0.019957962293287855,400
6000,0.8019999999999999,0.0,400
7000,0.6970000000000001,0.2162280408709268,880
8000,0.889,0.6352711865727984,1320
9000,0.954,0.8993109358373367,1576
10000,0.9479999999999998,0.8910198547119977,2496
11000,0.952,0.904738835760568,2592
12000,0.9410000000000001,0.8766786324838941,2656
13000,0.6469999999999999,0.09312996673147707,4840
14000,0.7550000000000001,0.4159868934079853,4904
15000,0.806,0.5257397230858997,5000
16000,0.5790000000000001,0.041248170924497465,5416
17000,0.794,0.5726434469259393,5768
18000,0.884,0.741373207558778,5992
19000,0.7110000000000001,0.14559761818910538,9792
20000,0.853,0.4039303572390211,10112
21000,0.8779999999999999,0.49633785377491213,10208
22000,0.7629999999999999,0.3484072665635276,10784
23000,0.9440000000000002,0.8743825771348316,10848
24000,0.945,0.8824562040506565,11040
25000,0.7369999999999999,0.31005025281138876,11584
26000,0.8789999999999999,0.7496393092073077,11744
27000,0.8959999999999999,0.7883136043390568,11872
28000,0.8150000000000001,0.3397751575028661,19080
29000,0.9299999999999999,0.8594136715598341,19272
30000,0.9480000000000001,0.8818126786775633,19272
31000,0.9339999999999999,0.8640709724132372,19464
32000,0.9490000000000001,0.8848048392806167,19464
33000,0.9430000000000002,0.8929222581446294,19496
34000,0.7460000000000001,0.3285467176831687,19912
35000,0.8800000000000001,0.5984697214305219,19976
36000,0.8939999999999999,0.5313081973749987,20040
37000,0.8,0.3931955068184793,20616
38000,0.9420000000000002,0.8639072457420157,20776
39000,0.938,0.8560855255831615,20872
40000,0.774,0.32523514958039124,21192
41000,0.882,0.577518100322108,21224
42000,0.8799999999999999,0.5427940481580534,21256
43000,0.6499999999999999,-0.016197463772257604,21704
44000,0.756,0.39078009064601,21832
45000,0.778,0.48434604122056585,21960
46000,0.7529999999999999,0.3464360426143183,22632
47000,0.9540000000000001,0.9113669526501263,22888
48000,0.9480000000000001,0.8547143656659333,22984
49000,0.946,0.8810830340301775,23112
50000,0.9489999999999998,0.8833726540060385,23208
51000,0.9560000000000001,0.9208875176444236,23272
52000,0.943,0.8677754966686699,23304
53000,0.9519999999999997,0.8829354041418849,23400
54000,0.9489999999999998,0.8740411608851038,23400
55000,0.9459999999999997,0.8757163080207114,23400
56000,0.9460000000000001,0.8599184376527267,23400
57000,0.9349999999999998,0.8593675453159099,23400
58000,0.749,0.29706676797449943,23912
59000,0.885,0.6264452363235226,23912
60000,0.907,0.6427841047772545,23912
61000,0.8170000000000002,0.4082881529845438,37760
62000,0.9400000000000001,0.8696022565754721,37920
63000,0.9479999999999998,0.9080224577707652,38048
64000,0.8089999999999999,0.34486878441830204,38368
