count,accuracy,kappa,memory
1000,0.687,0.2905789529837353,0
2000,0.7129999999999999,0.26170880079793535,0
3000,0.7660000000000001,0.18891876424774684,0
4000,0.873,0.7083792325491541,0
5000,0.8790000000000001,0.54373943835444,0
6000,0.7689999999999999,0.041827978439394176,0
7000,0.7550000000000001,0.29511802466612524,0
8000,0.79,0.38026163735053803,0
9000,0.841,0.3428576057551385,0
10000,0.737,0.0652998764254086,0
11000,0.725,0.41056980412845245,0
12000,0.8370000000000001,0.5828411095276801,0
13000,0.686,0.07542270684197473,0
14000,0.742,0.4448028558096732,0
15000,0.719,0.5608556518159545,0
16000,0.76,0.5075297781556739,0
17000,0.681,0.4151154599877482,0
18000,0.683,0.41472676094302025,0
19000,0.789,0.23078123106738785,0
20000,0.7979999999999999,0.03829849389201491,0
21000,0.798,0.19223916240168032,0
22000,0.8939999999999999,0.7268545892052353,0
23000,0.861,0.4096059346393039,0
24000,0.8899999999999999,0.0,0
25000,0.7380000000000001,0.36019301089896993,0
26000,0.78,0.10072679074681208,0
27000,0.769,0.28614391484496204,0
28000,0.8249999999999998,0.19986796803609866,0
29000,0.8709999999999999,0.6350360463935943,0
30000,0.728,0.08756662921584471,0
31000,0.7450000000000001,0.24812562231262425,0
32000,0.833,0.29044381377201295,0
33000,0.821,0.027924141424780058,0
34000,0.6689999999999999,0.05763806037399087,0
35000,0.8320000000000001,0.5523970485831309,0
36000,0.7360000000000001,0.10935690145097512,0
37000,0.7579999999999998,0.3662455348340973,0
38000,0.6920000000000001,0.18853561422794612,0
39000,0.6990000000000001,0.4222032274346044,0
40000,0.6529999999999998,0.386692155754323,0
41000,0.775,0.41641232697782565,0
42000,0.748,0.022003850763998578,0
43000,0.7899999999999999,0.052311144656651765,0
44000,0.8640000000000001,0.0869058105411474,0
45000,0.883,0.5056660225207872,0
46000,0.8880000000000001,0.0,0
47000,0.757,0.38577964640622076,0
48000,0.7669999999999998,0.06843132908957004,0
49000,0.8,0.014364631530114557,0
50000,0.784,0.2698990883653269,0
51000,0.837,0.0604930321809085,0
52000,0.7499999999999999,0.07090204222833991,0
53000,0.7899999999999999,0.06096304756269706,0
54000,0.841,0.533803131786758,0
55000,0.689,0.029932010933642228,0
56000,0.7349999999999999,0.12831020693895495,0
57000,0.792,0.5903240209682323,0
58000,0.7020000000000001,0.16536760840081333,0
59000,0.744,0.19977599557782946,0
60000,0.7140000000000001,0.3686800235502621,0
61000,0.6759999999999999,0.3713496461835332,0
62000,0.7889999999999999,0.10127519542509278,0
63000,0.782,0.07086170154495094,0
64000,0.8,0.03572323489214276,0
65000,0.8619999999999999,0.07716917541241644,0
66000,0.898,0.03232720476637755,0
67000,0.7779999999999999,0.30017861851259975,0
68000,0.744,0.014785291908112586,0
69000,0.7930000000000001,0.015818256211047665,0
70000,0.8470000000000001,0.0638693852775666,0
71000,0.826,0.003965808887946454,0
72000,0.745,0.026699021656661902,0
73000,0.788,0.03028092740683892,0
74000,0.8350000000000002,0.0058850725406717095,0
75000,0.716,0.040984705916966416,0
76000,0.842,0.08946420398639879,0
77000,0.71,0.13236322673102813,0
78000,0.7769999999999999,0.1802142827255619,0
79000,0.7610000000000001,0.31343613311776536,0
80000,0.724,0.47540751430076134,0
81000,0.6340000000000001,0.4787338136280955,0
