count,accuracy,kappa,memory
1000,0.8009999999999999,-0.016795221523315675,400
2000,0.798,0.0,400
3000,0.8030000000000002,0.0,400
4000,0.8210000000000001,0.0,400
5000,0.8140000000000001,0.0,400
6000,0.7999999999999999,0.0,400
7000,0.5790000000000001,0.07725980133796098,26496
8000,0.788,0.1972176473149076,28200
9000,0.9259999999999999,0.8463679774420857,29896
10000,0.736,0.3206476332736295,31728
11000,0.8230000000000001,0.45854928582088805,32128
12000,0.8699999999999999,0.5556097829295612,32704
13000,0.7940000000000002,0.37700210906988507,35688
14000,0.932,0.8413977063050263,36632
15000,0.938,0.8681606687593779,37208
16000,0.945,0.8706432952208425,37240
17000,0.9550000000000001,0.9052184018696702,16552
18000,0.952,0.9036636248123961,17128
19000,0.9489999999999998,0.903366198584858,18152
20000,0.9559999999999998,0.910959803591681,18392
21000,0.943,0.8565995505805655,19928
22000,0.776,0.30558002868048356,37632
23000,0.852,0.5045359617165894,37936
24000,0.8790000000000001,0.537346975034942,37936
25000,0.877,0.5338765401824028,38448
26000,0.8690000000000001,0.4958689109846667,38752
27000,0.8779999999999999,0.5562968891238042,38752
28000,0.868,0.43303111398971483,38752
29000,0.877,0.5078918924493339,39056
30000,0.8869999999999999,0.5291419813034455,39056
31000,0.755,0.3218271274593888,40976
32000,0.966,0.9322612736790108,40976
33000,0.945,0.8374985831488863,41008
34000,0.6000000000000002,0.07526410485615324,46656
35000,0.744,0.47532261378958596,47536
36000,0.8009999999999999,0.5480379135313106,31648
37000,0.881,0.7526906758374524,34656
38000,0.8870000000000001,0.7723101865706349,35776
39000,0.917,0.813213444187596,37040
40000,0.739,0.23987142840957415,51000
41000,0.883,0.5500011113320757,52360
42000,0.899,0.6136263005481248,52392
43000,0.889,0.6241524327676162,53176
44000,0.914,0.640458413303868,53512
45000,0.909,0.6850284463398502,53576
46000,0.9010000000000001,0.6450911331270286,53880
47000,0.9179999999999999,0.7256492154658647,53880
48000,0.899,0.667861059729195,54456
49000,0.653,0.1261704583998163,57928
50000,0.8670000000000002,0.7465859970147342,58296
51000,0.8889999999999999,0.7790663475992647,58360
52000,0.7820000000000001,0.2761117841734261,59032
53000,0.906,0.6633610139891247,59256
54000,0.9289999999999999,0.7564281825083453,59320
55000,0.9269999999999999,0.7637602089007627,59576
56000,0.923,0.7159598516462957,41304
57000,0.915,0.6988376658177741,41784
58000,0.7699999999999999,0.34146971572588075,54424
59000,0.9289999999999999,0.8155620619597312,54936
60000,0.9200000000000002,0.7942798082384344,55752
61000,0.821,0.4030704249475193,57512
62000,0.9309999999999998,0.827199498173542,57608
63000,0.925,0.7757175194801228,57608
64000,0.687,0.20992481213777853,62872
65000,0.877,0.7509438367365706,63144
66000,0.8939999999999999,0.7842426429609551,63512
67000,0.7979999999999998,0.2924524437294366,60240
68000,0.9319999999999998,0.780391075476096,61296
69000,0.9280000000000002,0.763823279868244,62656
70000,0.813,0.43350908416588646,72864
71000,0.9319999999999998,0.8609668516461418,73648
72000,0.9490000000000001,0.9103547896200901,74192
73000,0.9309999999999998,0.8299600792889257,75072
74000,0.9419999999999998,0.8580301895821781,75344
75000,0.933,0.856068562711249,75920
76000,0.611,0.11559720572302501,78512
77000,0.6679999999999999,0.28060326577079336,79456
78000,0.754,0.4668281962957943,79520
79000,0.748,0.4787479438644319,79872
80000,0.891,0.6853759792464346,80288
81000,0.942,0.8730652352392326,80624
82000,0.944,0.8966298067033034,81504
83000,0.9510000000000002,0.8711366389110109,82512
84000,0.9469999999999998,0.8833278031334182,82544
85000,0.952,0.8837911578734128,82608
86000,0.944,0.8867492766081598,82976
87000,0.9490000000000001,0.9047253188274891,83008
88000,0.9399999999999998,0.8785350424959992,83616
89000,0.9550000000000001,0.909195781561573,83648
