count,accuracy,kappa,memory
1000,0.8089999999999999,0.00570224386449022,0
2000,0.8270000000000002,0.0,0
3000,0.7800000000000001,0.0,0
4000,0.791,0.0,0
5000,0.818,0.0,0
6000,0.797,0.0,0
7000,0.5699999999999998,0.09034342644688151,0
8000,0.7049999999999998,0.043653335870651164,0
9000,0.7040000000000001,0.06981695658784814,0
10000,0.714,0.07639477184280169,0
11000,0.8020000000000002,0.0,0
12000,0.782,0.0,0
13000,0.669,0.16958986596173853,0
14000,0.7170000000000001,0.09629969146391118,0
15000,0.72,0.3223008775133104,0
16000,0.8709999999999999,0.5762934416281621,0
17000,0.8160000000000001,0.5828705230413374,0
18000,0.885,0.7069673328247956,0
19000,0.8230000000000001,0.5013609760187242,0
20000,0.7849999999999999,0.39024212143295023,0
21000,0.9129999999999999,0.7523787328798163,0
22000,0.899,0.7616741590660914,0
23000,0.9280000000000002,0.8347983185800618,0
24000,0.9269999999999999,0.7996661780793453,0
25000,0.744,0.2108299507475206,0
26000,0.8039999999999999,0.0,0
27000,0.804,0.0,0
28000,0.6299999999999999,0.1536268943527976,0
29000,0.742,0.05447872813489239,0
30000,0.7529999999999999,0.4415963125725172,0
31000,0.707,0.12407983679801926,0
32000,0.7270000000000001,0.13112596972832583,0
33000,0.7580000000000001,0.2583447954029917,0
34000,0.565,0.015532429694920214,0
35000,0.663,0.04180211402353926,0
36000,0.7929999999999999,0.48309491622757533,0
37000,0.619,0.1591151380522559,0
38000,0.719,0.2818915558213602,0
39000,0.7270000000000001,0.3018929548987902,0
40000,0.7300000000000001,0.17616494981655265,0
41000,0.7009999999999998,0.09662320377199782,0
42000,0.7319999999999999,0.17253857585096774,0
43000,0.7430000000000001,0.27813245293394384,0
44000,0.804,0.28133716427587985,0
45000,0.8790000000000002,0.6921818937975935,0
46000,0.7140000000000001,0.2354119275692202,0
47000,0.8709999999999999,0.70717572117531,0
48000,0.893,0.7790906644577249,0
49000,0.9010000000000001,0.7903541164163131,0
50000,0.891,0.7751131288789986,0
51000,0.9199999999999999,0.8492626474596546,0
52000,0.7289999999999999,0.11015269659355569,0
53000,0.817,0.0,0
54000,0.808,0.0,0
55000,0.794,0.0,0
56000,0.7939999999999999,0.0,0
57000,0.7980000000000002,0.013111895685314501,0
58000,0.6,0.05708143775255411,0
59000,0.8619999999999999,0.6681290254539661,0
60000,0.897,0.7773872200530343,0
61000,0.6619999999999999,0.06121935269439194,0
62000,0.699,0.05107567474188017,0
63000,0.7690000000000001,0.46333452089740595,0
64000,0.8089999999999999,0.4089648203721666,0
65000,0.845,0.7387373099556171,0
66000,0.725,0.13702205671632153,0
67000,0.7370000000000001,0.27280532254291134,0
68000,0.875,0.75223610143479,0
69000,0.868,0.7259679409680662,0
70000,0.9039999999999999,0.790846888031927,0
71000,0.885,0.7510273914107631,0
72000,0.8870000000000001,0.7951472743046136,0
73000,0.718,0.0939091688235447,0
74000,0.808,0.0,0
75000,0.799,0.0,0
76000,0.79,0.0,0
77000,0.7869999999999999,0.0,0
78000,0.821,0.0,0
79000,0.646,0.08592571032761963,0
80000,0.876,0.7494722004211656,0
81000,0.8889999999999999,0.7694441909687704,0
82000,0.737,0.12017263010376256,0
83000,0.806,0.0,0
84000,0.796,0.0,0
85000,0.795,0.0,0
86000,0.777,0.0,0
87000,0.817,0.0,0
88000,0.572,0.07622953261010565,0
