count,accuracy,kappa,memory
1000,0.817,0.2578543431598147,400
2000,0.8579999999999999,0.40245000542182063,400
3000,0.922,0.5021775247609659,464
4000,0.9549999999999998,0.8076851006113832,816
5000,0.9460000000000001,0.815623459666371,1320
6000,0.925,0.6997512099094776,1384
7000,0.954,0.8793087345168378,1512
8000,0.9490000000000001,0.8214922043894507,1512
9000,0.9440000000000002,0.8231087274665798,1544
10000,0.9270000000000002,0.8205417887026755,1608
11000,0.9180000000000001,0.8074741406844739,2464
12000,0.9279999999999999,0.8145276343913148,2496
13000,0.909,0.725116511135534,2560
14000,0.914,0.7541061720218767,2624
15000,0.9160000000000001,0.7982376905256269,2688
16000,0.942,0.7349694684599827,2720
17000,0.95,0.750167282817779,2976
18000,0.9420000000000002,0.787770432020678,2976
19000,0.95,0.8651470464118247,4776
20000,0.975,0.8651934831557236,4840
21000,0.95,0.8244709707996739,4936
22000,0.9509999999999998,0.8099696102138785,5032
23000,0.953,0.8053572409093602,5128
24000,0.931,0.7870517241264122,5256
25000,0.9490000000000001,0.8055928218202599,5352
26000,0.938,0.8492824127300522,5384
27000,0.925,0.7615232056996579,5448
28000,0.9470000000000001,0.8501526235499904,5480
29000,0.9199999999999999,0.8259147683135447,5608
30000,0.9120000000000001,0.7730733662112176,5608
31000,0.9360000000000002,0.7931523423440744,5608
32000,0.937,0.8268863209176132,5672
33000,0.942,0.8623880063373285,5768
34000,0.95,0.8451613665994996,5800
35000,0.9189999999999999,0.7953836036991548,5864
36000,0.933,0.8629449514671025,5928
37000,0.96,0.8656567907314114,5992
38000,0.953,0.8924838157548767,5992
39000,0.9400000000000001,0.8154443532703445,5992
40000,0.9339999999999999,0.8130979415620624,5992
41000,0.923,0.7468097718585583,6024
42000,0.9269999999999998,0.7626383811489713,6024
43000,0.9289999999999999,0.8318105339945046,6024
44000,0.917,0.8062442799688216,6024
45000,0.9390000000000001,0.8155746037906073,6024
46000,0.932,0.7503593292141832,6056
47000,0.923,0.8393096844294204,6056
48000,0.9349999999999999,0.831617206268179,6088
49000,0.946,0.876422410360086,9600
50000,0.95,0.8327297403416056,9600
51000,0.9390000000000001,0.7858362291281116,9600
52000,0.943,0.8604184534834756,9600
53000,0.9400000000000001,0.7769458848115787,9600
54000,0.952,0.9016242404527365,9632
55000,0.959,0.8349539060002202,9632
56000,0.9360000000000002,0.8720423625513705,9760
57000,0.9480000000000001,0.8321673337246741,9824
58000,0.937,0.8024480623371899,9824
59000,0.924,0.7470146087749542,9824
60000,0.9,0.73984052102665,9824
61000,0.925,0.7809803799747711,9856
62000,0.9349999999999999,0.7828943176232197,9856
63000,0.9309999999999998,0.7379230341689345,9856
64000,0.951,0.7579846031082826,9856
65000,0.9400000000000001,0.8060210255841476,9888
66000,0.9620000000000001,0.7601188949555534,9888
67000,0.951,0.832065929475263,9984
68000,0.9559999999999998,0.8585352037512299,9984
69000,0.9269999999999999,0.7759283877133637,9984
70000,0.9299999999999999,0.7282731740751449,9984
71000,0.923,0.7757817229177758,9984
72000,0.9259999999999999,0.8215815962980415,9984
73000,0.9490000000000002,0.850721727502194,10016
74000,0.9359999999999999,0.8639292977044215,10048
75000,0.906,0.7551531829478746,10080
76000,0.952,0.8114539593852058,10080
77000,0.925,0.7953713932789732,10080
78000,0.9410000000000001,0.7807750786825094,10080
79000,0.9730000000000001,0.8949161238154997,10112
80000,0.9389999999999998,0.8197238617134476,10176
81000,0.9559999999999998,0.8305015391396784,10176
82000,0.9670000000000002,0.8514373121274661,10176
83000,0.9570000000000001,0.8143970252007586,10304
84000,0.9490000000000001,0.8307785083044349,10368
85000,0.9559999999999998,0.7915701313567408,10464
86000,0.9360000000000002,0.8314926140382081,10592
87000,0.9430000000000002,0.8362809375397962,10656
88000,0.9209999999999999,0.8408392522228416,10688
89000,0.9069999999999998,0.7010140330778893,10752
90000,0.9229999999999998,0.7666142710528666,10880
91000,0.909,0.7657546278562883,11072
92000,0.925,0.7552281846758009,11104
93000,0.9469999999999998,0.8115325420291807,11104
94000,0.9359999999999999,0.7682091406827647,11136
95000,0.953,0.7766226900324085,11232
96000,0.9570000000000001,nan,11264
97000,0.9460000000000001,0.7107143164977179,11360
98000,0.9369999999999997,0.8307064414760095,11360
99000,0.9549999999999998,0.8750368068434391,11360
100000,0.943,0.8600017137825351,11360
101000,0.954,0.8497918413212631,11424
102000,0.9430000000000002,0.8326773902505955,11456
103000,0.938,0.7575343272163073,11456
104000,0.945,0.8047415689319977,11488
105000,0.9429999999999998,0.839530024553967,11520
106000,0.932,0.7755742994979491,11520
107000,0.917,0.7221760591052091,11520
108000,0.925,0.7594547701579639,11552
109000,0.905,0.7752419028802875,11744
110000,0.9180000000000001,0.749093054771375,11776
