#count,ecpfht-arf,ecpfarf-arf,sarf-arf
1000,0.9999999999999716,8.099999999999994,0.19999999999997442
2000,2.899999999999963,12.399999999999977,0.7999999999999403
3000,-0.10000000000003695,18.499999999999986,1.6999999999999318
4000,-2.842170943040401e-14,20.19999999999999,2.499999999999929
5000,1.8999999999999773,21.19999999999999,2.3999999999999346
6000,2.3999999999999773,26.09999999999998,2.199999999999932
7000,0.19999999999997442,24.299999999999983,1.999999999999929
8000,0.5999999999999801,27.299999999999983,0.7999999999999119
9000,-0.09999999999999432,29.299999999999983,1.1999999999999176
10000,4.299999999999983,30.99999999999997,1.2999999999998977
11000,8.09999999999998,31.49999999999997,0.5999999999998948
12000,12.499999999999986,34.39999999999998,0.7999999999999119
13000,12.299999999999997,35.89999999999999,0.1999999999999318
14000,10.699999999999989,34.69999999999999,-0.2000000000000739
15000,11.499999999999986,40.199999999999974,-2.200000000000088
16000,12.699999999999989,46.29999999999998,-3.000000000000071
17000,14.699999999999989,49.999999999999986,-1.6000000000000796
18000,14.399999999999977,51.49999999999997,-0.900000000000091
19000,13.499999999999986,54.09999999999998,-8.526512829121202e-14
20000,12.299999999999983,54.999999999999986,1.599999999999909
21000,2.3999999999999915,53.69999999999999,1.499999999999929
22000,5.500000000000014,57.0,1.7999999999999403
23000,7.100000000000037,64.1,1.9999999999999432
24000,11.900000000000006,69.59999999999997,4.5999999999999375
25000,17.80000000000001,74.69999999999996,6.0999999999999375
26000,16.700000000000017,73.99999999999996,7.999999999999943
27000,14.300000000000011,75.49999999999996,9.699999999999946
28000,19.40000000000002,82.39999999999996,9.099999999999923
29000,16.400000000000006,84.69999999999995,7.299999999999898
30000,11.500000000000014,83.09999999999997,6.999999999999915
31000,11.800000000000011,86.09999999999997,6.499999999999929
32000,9.200000000000031,86.69999999999999,5.199999999999946
33000,4.30000000000004,86.69999999999999,5.899999999999949
34000,2.0000000000000284,86.99999999999997,5.499999999999943
35000,4.799999999999997,93.79999999999994,6.699999999999918
36000,4.1000000000000085,94.19999999999995,4.099999999999923
37000,-1.1999999999999744,92.89999999999996,1.9999999999999432
38000,-1.3999999999999915,93.89999999999995,1.299999999999926
39000,-3.499999999999986,95.19999999999995,2.0999999999999233
40000,-7.299999999999983,93.89999999999995,0.49999999999991473
41000,-11.600000000000009,92.59999999999995,0.8999999999999062
42000,-12.700000000000003,95.39999999999995,0.7999999999999119
43000,-13.099999999999994,98.69999999999995,1.299999999999912
44000,-10.700000000000003,100.79999999999993,0.7999999999998977
45000,-7.200000000000003,105.59999999999992,3.699999999999889
#count,ecpfht-arf,ecpfarf-arf,sarf-arf
1000,10.69096240516464,24.864795330028898,0.06235316900258425
2000,33.83297445859336,53.38218153436434,2.986033459120108
3000,36.725763183717724,74.96515220280824,4.388461642298125
4000,39.19922694103739,80.61544869773914,5.941599294985934
5000,44.87329561943127,83.31712018658395,8.458208004134022
6000,49.293916049139064,97.158159255387,8.79720969871228
7000,44.05249039214616,91.97047749657492,8.822923708455832
8000,50.04694087911634,103.14458988704313,4.8389459800694254
9000,46.452412346558795,104.87453351054667,5.335888265069812
10000,59.132113981366295,112.180049220892,5.210908568959965
11000,64.20842544081594,110.63096628839543,2.8823280552502553
12000,68.74187591822762,112.0510194683421,0.9819131500269265
13000,67.5886864147178,114.29248624235566,0.9338692328033602
14000,65.56871668136777,113.0770028458741,2.246321216771932
15000,73.35412512624274,130.5738676257358,-2.0016618980608953
16000,76.68579785018086,144.13850699270117,-1.6581969720050367
17000,89.43609338325075,160.86319273947663,6.761754386740762
18000,101.69101474044896,176.93067049970506,7.614460434972315
19000,108.28249860593849,191.94689235158322,11.649047109435799
20000,115.33909260764489,203.19636060209015,14.979334061705906
21000,99.67816706387055,204.94037044460774,15.24631173602129
22000,106.88759490937356,212.46959229640447,15.829209857873643
23000,110.7416239937564,227.0709210464144,16.166491587237523
24000,126.06600484861701,244.4230777370564,25.14441818836174
25000,135.6682069617306,252.1590197939076,27.992764439087743
26000,131.07419534088922,248.38947808987152,28.36286151588859
27000,128.78023798413253,253.56808817651984,34.394235154517226
28000,132.7661321560937,261.2857739299994,33.061482686973854
29000,127.80126617502182,267.4659825141845,28.563710357978522
30000,120.9155770602781,267.93225000244195,28.50888113960687
31000,120.23022185269181,273.6394821100444,26.828543565688868
32000,114.95726540321375,275.20180955051404,23.599169163395082
33000,105.23673698894675,275.2226242250531,24.17588318776499
34000,95.24314174879468,270.5552589252879,23.201068866843663
35000,108.55709784830526,291.90881822320756,25.950665187246365
36000,104.19937311704412,290.31016984470034,21.578206371300702
37000,92.17594959192456,289.3498171220553,17.90962597113426
38000,88.08102262034713,287.8797113345347,15.422670616635216
39000,86.26171521669447,292.88045379965143,17.438812279272696
40000,86.75128388189854,298.6159712089992,12.198837582266435
41000,82.82711244528154,300.6185232559233,12.719737491973902
42000,81.4319096213405,307.0049562276206,12.466899933183328
43000,78.78441934571816,311.77091746348117,11.560803898374473
44000,78.85573753987161,310.92059148561754,10.569391040463813
45000,91.4438114573884,326.2513765722848,17.96571771308959
