learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
160000.0,36.180024703,1.306319739137381E-5,160000.0,83.6,65.6564641235697,-241.66666666666643,58.37563451776649,160000.0,2844736.0
161000.0,36.578704052,1.3363542040480269E-5,161000.0,79.4,56.06533042710472,-281.48148148148107,46.21409921671019,161000.0,2912048.0
162000.0,36.846196756,1.3563929129023843E-5,162000.0,81.5,61.17360644728005,-285.4166666666664,53.1645569620253,162000.0,2895744.0
163000.0,37.06975855,1.3735790609967156E-5,163000.0,80.2,56.92655760529064,-273.58490566037693,44.38202247191012,163000.0,2971552.0
164000.0,37.299392591,1.3919935522871881E-5,164000.0,79.2,49.81058321067492,-240.98360655737667,30.897009966777432,164000.0,3099744.0
165000.0,37.591853342,1.4156634500447742E-5,165000.0,79.2,49.28313664293379,-333.33333333333286,27.272727272727295,165000.0,3128464.0
166000.0,37.856349925,1.437606617675936E-5,166000.0,82.19999999999999,61.92024644874207,-304.5454545454543,49.431818181818166,166000.0,3206872.0
167000.0,38.086076053,1.456831468331303E-5,167000.0,86.0,71.7887541913851,-225.58139534883693,67.28971962616822,167000.0,3234856.0
168000.0,38.313147101,1.4761660500260053E-5,168000.0,86.0,70.58638149463201,-218.18181818181793,61.643835616438345,168000.0,3291360.0
169000.0,38.540701404,1.4955251082333196E-5,169000.0,90.5,79.56760756041537,-179.41176470588204,73.75690607734808,169000.0,3288528.0
170000.0,38.777096928,1.5158720469905902E-5,170000.0,90.2,76.53874697756817,-188.23529411764673,67.86885245901641,170000.0,3327072.0
171000.0,39.037786376,1.538007275302296E-5,171000.0,86.4,67.65170399406314,-248.71794871794842,54.054054054054056,171000.0,3282184.0
172000.0,39.387224255,1.5684723793437404E-5,172000.0,84.8,62.8109991363344,-230.43478260869543,44.927536231884055,172000.0,3370040.0
173000.0,39.911050335,1.6122017216071805E-5,173000.0,81.89999999999999,61.29699955523622,-302.222222222222,48.28571428571427,173000.0,3226920.0
174000.0,40.378140136,1.652123576432286E-5,174000.0,82.39999999999999,61.366400182631544,-299.9999999999997,44.126984126984105,174000.0,3303792.0
175000.0,40.825854227,1.6903999653471292E-5,175000.0,80.4,61.90624271165359,-276.9230769230765,52.427184466019426,175000.0,3304704.0
176000.0,41.289181196,1.7306565833101558E-5,176000.0,80.5,62.01902944012156,-274.99999999999955,52.20588235294119,176000.0,3358552.0
177000.0,41.7403666,1.7700451180504483E-5,177000.0,82.5,67.32819296902711,-249.99999999999977,60.04566210045661,177000.0,3374560.0
